ANO_PUBLIC_ID,POP_PERSPECTIVE_FK,ANO_COMPONENT_NAME
EMAPA:19418,"Whole mouse","C1 annulus fibrosus"
EMAPA:25146,"Whole mouse","C1 dorsal root"
EMAPA:25144,"Whole mouse","C1 dorsal root ganglion"
EMAPA:26673,"Whole mouse","C1 foramen transversarium"
EMAPA:19416,"Whole mouse","C1 intervertebral disc"
EMAPA:26559,"Whole mouse","C1 mixed spinal nerve"
EMAPA:26527,"Whole mouse","C1 neural arch lamina"
EMAPA:26529,"Whole mouse","C1 neural arch pedicle"
EMAPA:26671,"Whole mouse","C1 neural arch transverse process"
EMAPA:19417,"Whole mouse","C1 nucleus pulposus"
EMAPA:25145,"Whole mouse","C1 segmental spinal nerve"
EMAPA:25147,"Whole mouse","C1 ventral root"
EMAPA:19431,"Whole mouse","C1 vertebra"
EMAPA:26523,"Whole mouse","C1 vertebra neural arch"
EMAPA:26521,"Whole mouse","C1 vertebral canal"
EMAPA:19335,"Whole mouse","C1 vertebral cartilage condensation"
EMAPA:19323,"Whole mouse","C1 vertebral pre-cartilage condensation"
EMAPA:19421,"Whole mouse","C2 annulus fibrosus"
EMAPA:25256,"Whole mouse","C2 dorsal root"
EMAPA:25155,"Whole mouse","C2 dorsal root ganglion"
EMAPA:26677,"Whole mouse","C2 foramen transversarium"
EMAPA:19419,"Whole mouse","C2 intervertebral disc"
EMAPA:26561,"Whole mouse","C2 mixed spinal nerve"
EMAPA:26543,"Whole mouse","C2 neural arch lamina"
EMAPA:26545,"Whole mouse","C2 neural arch pedicle"
EMAPA:26675,"Whole mouse","C2 neural arch transverse process"
EMAPA:19420,"Whole mouse","C2 nucleus pulposus"
EMAPA:25223,"Whole mouse","C2 segmental spinal nerve"
EMAPA:25257,"Whole mouse","C2 ventral root"
EMAPA:19432,"Whole mouse","C2 vertebra"
EMAPA:26533,"Whole mouse","C2 vertebra centrum"
EMAPA:26539,"Whole mouse","C2 vertebra neural arch"
EMAPA:26537,"Whole mouse","C2 vertebral canal"
EMAPA:19336,"Whole mouse","C2 vertebral cartilage condensation"
EMAPA:19324,"Whole mouse","C2 vertebral pre-cartilage condensation"
EMAPA:19424,"Whole mouse","C3 annulus fibrosus"
EMAPA:25258,"Whole mouse","C3 dorsal root"
EMAPA:25156,"Whole mouse","C3 dorsal root ganglion"
EMAPA:26549,"Whole mouse","C3 foramen transversarium"
EMAPA:19422,"Whole mouse","C3 intervertebral disc"
EMAPA:26563,"Whole mouse","C3 mixed spinal nerve"
EMAPA:25733,"Whole mouse","C3 neural arch lamina"
EMAPA:25734,"Whole mouse","C3 neural arch pedicle"
EMAPA:25736,"Whole mouse","C3 neural arch transverse process"
EMAPA:19423,"Whole mouse","C3 nucleus pulposus"
EMAPA:25224,"Whole mouse","C3 segmental spinal nerve"
EMAPA:25259,"Whole mouse","C3 ventral root"
EMAPA:19433,"Whole mouse","C3 vertebra"
EMAPA:25730,"Whole mouse","C3 vertebra centrum"
EMAPA:25732,"Whole mouse","C3 vertebra neural arch"
EMAPA:25731,"Whole mouse","C3 vertebral canal"
EMAPA:19337,"Whole mouse","C3 vertebral cartilage condensation"
EMAPA:19325,"Whole mouse","C3 vertebral pre-cartilage condensation"
EMAPA:19427,"Whole mouse","C4 annulus fibrosus"
EMAPA:25260,"Whole mouse","C4 dorsal root"
EMAPA:25157,"Whole mouse","C4 dorsal root ganglion"
EMAPA:26551,"Whole mouse","C4 foramen transversarium"
EMAPA:19425,"Whole mouse","C4 intervertebral disc"
EMAPA:26565,"Whole mouse","C4 mixed spinal nerve"
EMAPA:25740,"Whole mouse","C4 neural arch lamina"
EMAPA:25741,"Whole mouse","C4 neural arch pedicle"
EMAPA:25743,"Whole mouse","C4 neural arch transverse process"
EMAPA:19426,"Whole mouse","C4 nucleus pulposus"
EMAPA:25225,"Whole mouse","C4 segmental spinal nerve"
EMAPA:25261,"Whole mouse","C4 ventral root"
EMAPA:19434,"Whole mouse","C4 vertebra"
EMAPA:25737,"Whole mouse","C4 vertebra centrum"
EMAPA:25739,"Whole mouse","C4 vertebra neural arch"
EMAPA:25738,"Whole mouse","C4 vertebral canal"
EMAPA:19338,"Whole mouse","C4 vertebral cartilage condensation"
EMAPA:19326,"Whole mouse","C4 vertebral pre-cartilage condensation"
EMAPA:19430,"Whole mouse","C5 annulus fibrosus"
EMAPA:25262,"Whole mouse","C5 dorsal root"
EMAPA:25158,"Whole mouse","C5 dorsal root ganglion"
EMAPA:26553,"Whole mouse","C5 foramen transversarium"
EMAPA:19428,"Whole mouse","C5 intervertebral disc"
EMAPA:26567,"Whole mouse","C5 mixed spinal nerve"
EMAPA:25747,"Whole mouse","C5 neural arch lamina"
EMAPA:25748,"Whole mouse","C5 neural arch pedicle"
EMAPA:25750,"Whole mouse","C5 neural arch transverse process"
EMAPA:19429,"Whole mouse","C5 nucleus pulposus"
EMAPA:25226,"Whole mouse","C5 segmental spinal nerve"
EMAPA:25263,"Whole mouse","C5 ventral root"
EMAPA:19435,"Whole mouse","C5 vertebra"
EMAPA:25744,"Whole mouse","C5 vertebra centrum"
EMAPA:25746,"Whole mouse","C5 vertebra neural arch"
EMAPA:25745,"Whole mouse","C5 vertebral canal"
EMAPA:19339,"Whole mouse","C5 vertebral cartilage condensation"
EMAPA:19327,"Whole mouse","C5 vertebral pre-cartilage condensation"
EMAPA:19462,"Whole mouse","C6 annulus fibrosus"
EMAPA:25264,"Whole mouse","C6 dorsal root"
EMAPA:25159,"Whole mouse","C6 dorsal root ganglion"
EMAPA:26555,"Whole mouse","C6 foramen transversarium"
EMAPA:19460,"Whole mouse","C6 intervertebral disc"
EMAPA:26569,"Whole mouse","C6 mixed spinal nerve"
EMAPA:25754,"Whole mouse","C6 neural arch lamina"
EMAPA:25755,"Whole mouse","C6 neural arch pedicle"
EMAPA:25757,"Whole mouse","C6 neural arch transverse process"
EMAPA:19461,"Whole mouse","C6 nucleus pulposus"
EMAPA:25227,"Whole mouse","C6 segmental spinal nerve"
EMAPA:25265,"Whole mouse","C6 ventral root"
EMAPA:19466,"Whole mouse","C6 vertebra"
EMAPA:25751,"Whole mouse","C6 vertebra centrum"
EMAPA:25753,"Whole mouse","C6 vertebra neural arch"
EMAPA:25752,"Whole mouse","C6 vertebral canal"
EMAPA:19349,"Whole mouse","C6 vertebral cartilage condensation"
EMAPA:19328,"Whole mouse","C6 vertebral pre-cartilage condensation"
EMAPA:19465,"Whole mouse","C7 annulus fibrosus"
EMAPA:25266,"Whole mouse","C7 dorsal root"
EMAPA:25160,"Whole mouse","C7 dorsal root ganglion"
EMAPA:26557,"Whole mouse","C7 foramen transversarium"
EMAPA:19463,"Whole mouse","C7 intervertebral disc"
EMAPA:26571,"Whole mouse","C7 mixed spinal nerve"
EMAPA:25761,"Whole mouse","C7 neural arch lamina"
EMAPA:25762,"Whole mouse","C7 neural arch pedicle"
EMAPA:25764,"Whole mouse","C7 neural arch transverse process"
EMAPA:19464,"Whole mouse","C7 nucleus pulposus"
EMAPA:25228,"Whole mouse","C7 segmental spinal nerve"
EMAPA:25267,"Whole mouse","C7 ventral root"
EMAPA:19467,"Whole mouse","C7 vertebra"
EMAPA:25758,"Whole mouse","C7 vertebra centrum"
EMAPA:25760,"Whole mouse","C7 vertebra neural arch"
EMAPA:25759,"Whole mouse","C7 vertebral canal"
EMAPA:19350,"Whole mouse","C7 vertebral cartilage condensation"
EMAPA:19329,"Whole mouse","C7 vertebral pre-cartilage condensation"
EMAPA:35196,"Whole mouse","CA1 pyramidal cell layer"
EMAPA:18501,"Whole mouse",calcaneum
EMAPA:18143,"Whole mouse","calcaneum cartilage condensation"
EMAPA:17736,"Whole mouse","calcaneum pre-cartilage condensation"
EMAPA:19134,"Whole mouse",calcaneus
EMAPA:17645,"Whole mouse","cap mesenchyme"
EMAPA:27621,"Whole mouse","cap mesenchyme"
EMAPA:27735,"Whole mouse","cap mesenchyme"
EMAPA:35198,"Whole mouse",capillary
EMAPA:27770,"Whole mouse","capillary loop renal corpuscle"
EMAPA:27907,"Whole mouse","capillary loop renal corpuscle"
EMAPA:27776,"Whole mouse","capillary loop renal corpuscle associated interstitium"
EMAPA:35199,"Whole mouse","capillary loop renal corpuscle presumptive endothelium"
EMAPA:19291,"Whole mouse","caput epididymis"
EMAPA:32687,"Whole mouse","cardiac jelly"
EMAPA:32688,"Whole mouse","cardiac muscle tissue"
EMAPA:16354,"Whole mouse","cardinal vein"
EMAPA:16106,"Whole mouse","cardiogenic plate"
EMAPA:16104,"Whole mouse","cardiovascular system"
EMAPA:35201,"Whole mouse","cardiovascular system endothelium"
EMAPA:35973,"Whole mouse","cardiovascular system mesenchyme"
EMAPA:18407,"Whole mouse","carina trachea"
EMAPA:18409,"Whole mouse","carina trachea epithelium"
EMAPA:18408,"Whole mouse","carina trachea mesenchyme"
EMAPA:18410,"Whole mouse","carina trachea vascular element"
EMAPA:18609,"Whole mouse","carotid artery"
EMAPA:19211,"Whole mouse","carotid body"
EMAPA:18707,"Whole mouse","carotid canal"
EMAPA:19320,"Whole mouse","carotid sinus"
EMAPA:25056,"Whole mouse","carpal bone"
EMAPA:18485,"Whole mouse",carpus
EMAPA:19122,"Whole mouse",carpus
EMAPA:18102,"Whole mouse","carpus cartilage condensation"
EMAPA:17724,"Whole mouse","carpus pre-cartilage condensation"
EMAPA:32730,"Whole mouse",cartilage
EMAPA:32731,"Whole mouse","cartilage condensation"
EMAPA:26525,"Whole mouse","cartilage primordium of future C1 spinous process"
EMAPA:26541,"Whole mouse","cartilage primordium of future C2 spinous process"
EMAPA:25735,"Whole mouse","cartilage primordium of future C3 spinous process"
EMAPA:25742,"Whole mouse","cartilage primordium of future C4 spinous process"
EMAPA:25749,"Whole mouse","cartilage primordium of future C5 spinous process"
EMAPA:25756,"Whole mouse","cartilage primordium of future C6 spinous process"
EMAPA:25763,"Whole mouse","cartilage primordium of future C7 spinous process"
EMAPA:25107,"Whole mouse","cartilage primordium of future L1 spinous process"
EMAPA:25372,"Whole mouse","cartilage primordium of future L2 spinous process"
EMAPA:25380,"Whole mouse","cartilage primordium of future L3 spinous process"
EMAPA:25388,"Whole mouse","cartilage primordium of future L4 spinous process"
EMAPA:25396,"Whole mouse","cartilage primordium of future L5 spinous process"
EMAPA:25404,"Whole mouse","cartilage primordium of future L6 spinous process"
EMAPA:25412,"Whole mouse","cartilage primordium of future S1 spinous process"
EMAPA:25420,"Whole mouse","cartilage primordium of future S2 spinous process"
EMAPA:25428,"Whole mouse","cartilage primordium of future S3 spinous process"
EMAPA:25436,"Whole mouse","cartilage primordium of future S4 spinous process"
EMAPA:35976,"Whole mouse","cartilage primordium of future spinous process"
EMAPA:25444,"Whole mouse","cartilage primordium of future T1 spinous process"
EMAPA:25452,"Whole mouse","cartilage primordium of future T10 spinous process"
EMAPA:25460,"Whole mouse","cartilage primordium of future T11 spinous process"
EMAPA:25468,"Whole mouse","cartilage primordium of future T12 spinous process"
EMAPA:25476,"Whole mouse","cartilage primordium of future T13 spinous process"
EMAPA:25484,"Whole mouse","cartilage primordium of future T2 spinous process"
EMAPA:25492,"Whole mouse","cartilage primordium of future T3 spinous process"
EMAPA:25500,"Whole mouse","cartilage primordium of future T4 spinous process"
EMAPA:25508,"Whole mouse","cartilage primordium of future T5 spinous process"
EMAPA:25516,"Whole mouse","cartilage primordium of future T6 spinous process"
EMAPA:25524,"Whole mouse","cartilage primordium of future T7 spinous process"
EMAPA:25532,"Whole mouse","cartilage primordium of future T8 spinous process"
EMAPA:25540,"Whole mouse","cartilage primordium of future T9 spinous process"
EMAPA:25548,"Whole mouse","cartilage primordium of future Tl1 spinous process"
EMAPA:25556,"Whole mouse","cartilage primordium of future Tl10 spinous process"
EMAPA:25564,"Whole mouse","cartilage primordium of future Tl11 spinous process"
EMAPA:25572,"Whole mouse","cartilage primordium of future Tl12 spinous process"
EMAPA:25580,"Whole mouse","cartilage primordium of future Tl13 spinous process"
EMAPA:25588,"Whole mouse","cartilage primordium of future Tl14 spinous process"
EMAPA:25596,"Whole mouse","cartilage primordium of future Tl15 spinous process"
EMAPA:25604,"Whole mouse","cartilage primordium of future Tl16 spinous process"
EMAPA:25612,"Whole mouse","cartilage primordium of future Tl17 spinous process"
EMAPA:25620,"Whole mouse","cartilage primordium of future Tl18 spinous process"
EMAPA:25628,"Whole mouse","cartilage primordium of future Tl19 spinous process"
EMAPA:25636,"Whole mouse","cartilage primordium of future Tl2 spinous process"
EMAPA:25644,"Whole mouse","cartilage primordium of future Tl3 spinous process"
EMAPA:25652,"Whole mouse","cartilage primordium of future Tl4 spinous process"
EMAPA:25660,"Whole mouse","cartilage primordium of future Tl5 spinous process"
EMAPA:25668,"Whole mouse","cartilage primordium of future Tl6 spinous process"
EMAPA:25676,"Whole mouse","cartilage primordium of future Tl7 spinous process"
EMAPA:25684,"Whole mouse","cartilage primordium of future Tl8 spinous process"
EMAPA:25692,"Whole mouse","cartilage primordium of future Tl9 spinous process"
EMAPA:19292,"Whole mouse","cauda epididymis"
EMAPA:30574,"Whole mouse","caudal mesonephric tubule"
EMAPA:30571,"Whole mouse","caudal mesonephric tubule"
EMAPA:30553,"Whole mouse","caudal mesonephric tubule of female"
EMAPA:30540,"Whole mouse","caudal mesonephric tubule of male"
EMAPA:16526,"Whole mouse","caudal neuropore"
EMAPA:25039,"Whole mouse","caudal one-third of anal canal"
EMAPA:25044,"Whole mouse","caudal one-third of anal canal"
EMAPA:27619,"Whole mouse","caudal paramesonephric mesenchyme"
EMAPA:30895,"Whole mouse","caudal urethra"
EMAPA:18207,"Whole mouse","caudate nucleus"
EMAPA:19095,"Whole mouse",caudate-putamen
EMAPA:19059,"Whole mouse","cavernous sinus"
EMAPA:16060,"Whole mouse","cavities and their linings"
EMAPA:26164,"Whole mouse","cavity of physiological umbilical hernia"
EMAPA:26172,"Whole mouse","cavity of physiological umbilical hernia mesothelium"
EMAPA:16082,"Whole mouse","cavity within amniotic fold"
EMAPA:35197,"Whole mouse",cecum
EMAPA:35202,"Whole mouse","celiac artery"
EMAPA:19321,"Whole mouse","celiac ganglion"
EMAPA:19212,"Whole mouse","celiac trunk"
EMAPA:35203,"Whole mouse",cementum
EMAPA:35204,"Whole mouse","central amygdaloid nucleus"
EMAPA:27655,"Whole mouse","central gonadal mesenchyme"
EMAPA:27568,"Whole mouse","central gonadal mesenchyme"
EMAPA:35205,"Whole mouse","central lateral nucleus"
EMAPA:35206,"Whole mouse","central medial thalamic nucleus"
EMAPA:16470,"Whole mouse","central nervous system"
EMAPA:16658,"Whole mouse","central nervous system ganglion"
EMAPA:17263,"Whole mouse","central nervous system nerve"
EMAPA:35207,"Whole mouse","central nervous system roof plate"
EMAPA:35208,"Whole mouse","central nervous system vascular element"
EMAPA:35210,"Whole mouse","central thalamic nucleus"
EMAPA:25075,"Whole mouse","cephalic vein"
EMAPA:35213,"Whole mouse","cerebellar peduncle"
EMAPA:17787,"Whole mouse",cerebellum
EMAPA:35215,"Whole mouse","cerebellum anterior lobe"
EMAPA:35211,"Whole mouse","cerebellum cortex"
EMAPA:19047,"Whole mouse","cerebellum dorsal part"
EMAPA:19048,"Whole mouse","cerebellum dorsal part mantle layer"
EMAPA:19049,"Whole mouse","cerebellum dorsal part marginal layer"
EMAPA:19050,"Whole mouse","cerebellum dorsal part ventricular layer"
EMAPA:35216,"Whole mouse","cerebellum external granule cell layer"
EMAPA:35217,"Whole mouse","cerebellum granule cell layer"
EMAPA:35218,"Whole mouse","cerebellum hemisphere"
EMAPA:35219,"Whole mouse","cerebellum internal granule cell layer"
EMAPA:18555,"Whole mouse","cerebellum intraventricular portion"
EMAPA:18556,"Whole mouse","cerebellum intraventricular portion mantle layer"
EMAPA:18557,"Whole mouse","cerebellum intraventricular portion marginal layer"
EMAPA:18558,"Whole mouse","cerebellum intraventricular portion ventricular layer"
EMAPA:25083,"Whole mouse","cerebellum lateral part"
EMAPA:25084,"Whole mouse","cerebellum lateral part mantle layer"
EMAPA:25085,"Whole mouse","cerebellum lateral part marginal layer"
EMAPA:25086,"Whole mouse","cerebellum lateral part ventricular layer"
EMAPA:35212,"Whole mouse","cerebellum layer"
EMAPA:35220,"Whole mouse","cerebellum lobe"
EMAPA:17788,"Whole mouse","cerebellum mantle layer"
EMAPA:17789,"Whole mouse","cerebellum marginal layer"
EMAPA:35221,"Whole mouse","cerebellum molecular layer"
EMAPA:35222,"Whole mouse","cerebellum posterior lobe"
EMAPA:17074,"Whole mouse","cerebellum primordium"
EMAPA:35223,"Whole mouse","cerebellum purkinje cell layer"
EMAPA:17790,"Whole mouse","cerebellum ventricular layer"
EMAPA:35214,"Whole mouse","cerebellum vermis"
EMAPA:35224,"Whole mouse","cerebellum vermis lobule"
EMAPA:35225,"Whole mouse","cerebellum vermis lobule I"
EMAPA:35226,"Whole mouse","cerebellum vermis lobule II"
EMAPA:35227,"Whole mouse","cerebellum vermis lobule III"
EMAPA:35228,"Whole mouse","cerebellum vermis lobule IV"
EMAPA:35229,"Whole mouse","cerebellum vermis lobule IX"
EMAPA:35230,"Whole mouse","cerebellum vermis lobule V"
EMAPA:35231,"Whole mouse","cerebellum vermis lobule VI"
EMAPA:35232,"Whole mouse","cerebellum vermis lobule VII"
EMAPA:35233,"Whole mouse","cerebellum vermis lobule VIII"
EMAPA:35234,"Whole mouse","cerebellum vermis lobule X"
EMAPA:35235,"Whole mouse","cerebellum white matter"
EMAPA:17795,"Whole mouse","cerebral aqueduct"
EMAPA:18613,"Whole mouse","cerebral artery"
EMAPA:17544,"Whole mouse","cerebral cortex"
EMAPA:32712,"Whole mouse","cerebral cortex intermediate zone"
EMAPA:17545,"Whole mouse","cerebral cortex mantle layer"
EMAPA:17546,"Whole mouse","cerebral cortex marginal layer"
EMAPA:32713,"Whole mouse","cerebral cortex marginal zone"
EMAPA:32833,"Whole mouse","cerebral cortex subplate"
EMAPA:32704,"Whole mouse","cerebral cortex subventricular zone"
EMAPA:35236,"Whole mouse","cerebral cortex vascular element"
EMAPA:17547,"Whole mouse","cerebral cortex ventricular layer"
EMAPA:32707,"Whole mouse","cerebral cortex ventricular zone"
EMAPA:35237,"Whole mouse","cerebral white matter"
EMAPA:18438,"Whole mouse","cervical ganglion"
EMAPA:19415,"Whole mouse","cervical intervertebral disc"
EMAPA:17526,"Whole mouse","cervical sinus"
EMAPA:16884,"Whole mouse","cervical sinus"
EMAPA:17674,"Whole mouse","cervical vertebra"
EMAPA:17392,"Whole mouse","cervical vertebral cartilage condensation"
EMAPA:17216,"Whole mouse","cervical vertebral pre-cartilage condensation"
EMAPA:18226,"Whole mouse","cervico-thoracic ganglion"
EMAPA:29927,"Whole mouse","cervix uteri"
EMAPA:17681,"Whole mouse",chondrocranium
EMAPA:35238,"Whole mouse","chondrocranium bone"
EMAPA:32802,"Whole mouse","chondrocranium cartilage condensation"
EMAPA:32799,"Whole mouse","chondrocranium pre-cartilage condensation"
EMAPA:31873,"Whole mouse","chorioallantoic placenta"
EMAPA:16112,"Whole mouse",chorion
EMAPA:16113,"Whole mouse","chorion ectoderm"
EMAPA:16266,"Whole mouse","chorion mesenchyme"
EMAPA:16114,"Whole mouse","chorion mesoderm"
EMAPA:31872,"Whole mouse","chorionic plate"
EMAPA:19077,"Whole mouse",choroid
EMAPA:17768,"Whole mouse","choroid fissure"
EMAPA:17548,"Whole mouse","choroid invagination"
EMAPA:25087,"Whole mouse","choroid layer"
EMAPA:32741,"Whole mouse","choroid plexus"
EMAPA:17828,"Whole mouse","choroidal vasculature"
EMAPA:19065,"Whole mouse","ciliary body"
EMAPA:35239,"Whole mouse","ciliary epithelium"
EMAPA:18222,"Whole mouse","ciliary ganglion"
EMAPA:35240,"Whole mouse","ciliary muscle"
EMAPA:35241,"Whole mouse","ciliary stroma"
EMAPA:35242,"Whole mouse","cingulate cortex"
EMAPA:30055,"Whole mouse","circular muscle layer of ductus deferens"
EMAPA:31268,"Whole mouse","circular muscle layer of infundibulum"
EMAPA:30051,"Whole mouse","circular muscle layer of rest of oviduct"
EMAPA:18654,"Whole mouse","circumvallate papilla"
EMAPA:18871,"Whole mouse","circumvallate papilla"
EMAPA:18271,"Whole mouse","circumvallate papilla"
EMAPA:35243,"Whole mouse","circumventricular organ"
EMAPA:35244,"Whole mouse",claustrum
EMAPA:18721,"Whole mouse",clavicle
EMAPA:18342,"Whole mouse","clavicle cartilage condensation"
EMAPA:18026,"Whole mouse","clavicle pre-cartilage condensation"
EMAPA:30819,"Whole mouse",clitoris
EMAPA:27573,"Whole mouse",cloaca
EMAPA:27638,"Whole mouse",cloaca
EMAPA:27642,"Whole mouse","cloaca mesenchyme"
EMAPA:27581,"Whole mouse","cloaca mesenchyme"
EMAPA:27640,"Whole mouse","cloacal epithelium"
EMAPA:27577,"Whole mouse","cloacal epithelium"
EMAPA:16832,"Whole mouse","cloacal membrane"
EMAPA:35245,"Whole mouse","coagulating gland"
EMAPA:35246,"Whole mouse","coat hair follicle"
EMAPA:17597,"Whole mouse",cochlea
EMAPA:35247,"Whole mouse","cochlea epithelium"
EMAPA:17598,"Whole mouse","cochlear duct"
EMAPA:17600,"Whole mouse","cochlear duct epithelium"
EMAPA:17599,"Whole mouse","cochlear duct mesenchyme"
EMAPA:35248,"Whole mouse","cochlear VIII nucleus"
EMAPA:28934,"Whole mouse","coelomic epithelium of female mesonephros"
